,order_id,shop_id,user_id,order_amount,total_items,payment_method,created_at,avg_shoe_price,business_type
4403,4404,84,967,306,2,credit_card,2017-03-05 23:28:01.387,153.0,general
156,157,84,734,306,2,credit_card,2017-03-04 08:05:10.130,153.0,general
2711,2712,30,863,306,2,cash,2017-03-19 13:02:56.590,153.0,general
1805,1806,15,727,306,2,debit,2017-03-27 07:12:35.811,153.0,general
3099,3100,15,795,306,2,credit_card,2017-03-06 20:03:45.189,153.0,general
1067,1068,74,920,306,2,credit_card,2017-03-27 13:06:33.156,153.0,general
2237,2238,30,779,306,2,debit,2017-03-29 00:18:20.907,153.0,general
4897,4898,15,751,306,2,credit_card,2017-03-21 19:22:08.542,153.0,general
2897,2898,74,714,306,2,cash,2017-03-19 23:45:41.928,153.0,general
3052,3053,84,702,306,2,credit_card,2017-03-06 14:18:45.704,153.0,general
3967,3968,30,942,306,2,credit_card,2017-03-27 07:43:57.196,153.0,general
3221,3222,96,796,306,2,cash,2017-03-19 07:09:32.669,153.0,general
1922,1923,30,839,306,2,cash,2017-03-15 17:00:35.389,153.0,general
2965,2966,84,888,306,2,credit_card,2017-03-18 13:26:54.988,153.0,general
4863,4864,74,732,306,2,debit,2017-03-07 04:36:05.370,153.0,general
3516,3517,15,835,306,2,debit,2017-03-03 14:51:43.512,153.0,general
577,578,96,902,306,2,debit,2017-03-11 21:45:49.413,153.0,general
3906,3907,74,933,306,2,credit_card,2017-03-05 19:49:09.691,153.0,general
1058,1059,15,770,306,2,credit_card,2017-03-18 19:58:04.377,153.0,general
2399,2400,15,730,306,2,debit,2017-03-16 09:51:12.213,153.0,general
600,601,30,884,306,2,cash,2017-03-10 13:27:38.656,153.0,general
3945,3946,15,814,306,2,credit_card,2017-03-13 03:41:18.659,153.0,general
2281,2282,84,928,306,2,credit_card,2017-03-25 19:19:00.509,153.0,general
2739,2740,30,895,306,2,cash,2017-03-08 10:07:59.318,153.0,general
2854,2855,15,941,306,2,debit,2017-03-26 07:42:56.458,153.0,general
4669,4670,15,776,306,2,credit_card,2017-03-12 04:22:34.891,153.0,general
2049,2050,84,808,306,2,cash,2017-03-22 10:13:01.209,153.0,general
928,929,84,816,306,2,cash,2017-03-22 14:50:50.736,153.0,general
3763,3764,84,890,306,2,cash,2017-03-26 13:40:41.763,153.0,general
3431,3432,84,768,306,2,credit_card,2017-03-13 04:02:59.157,153.0,general
3262,3263,74,921,306,2,cash,2017-03-26 23:24:50.657,153.0,general
4270,4271,96,856,306,2,credit_card,2017-03-03 08:25:49.893,153.0,general
1665,1666,15,855,306,2,cash,2017-03-22 05:27:27.780,153.0,general
4094,4095,84,976,306,2,cash,2017-03-06 08:30:10.688,153.0,general
862,863,96,849,306,2,cash,2017-03-05 08:57:01.513,153.0,general
4113,4114,96,974,306,2,cash,2017-03-11 20:18:34.667,153.0,general
4542,4543,96,785,306,2,credit_card,2017-03-24 05:58:03.467,153.0,general
4187,4188,15,818,306,2,cash,2017-03-04 04:34:19.324,153.0,general
4205,4206,96,755,306,2,credit_card,2017-03-21 18:47:28.458,153.0,general
2302,2303,84,855,306,2,debit,2017-03-12 09:22:38.860,153.0,general
1025,1026,84,813,306,2,credit_card,2017-03-23 08:43:01.354,153.0,general
2433,2434,74,749,306,2,cash,2017-03-02 11:59:52.108,153.0,general
2522,2523,84,856,306,2,debit,2017-03-09 18:19:26.353,153.0,general
3701,3702,15,726,306,2,debit,2017-03-24 17:34:44.797,153.0,general
3568,3569,74,769,306,2,credit_card,2017-03-22 16:13:18.765,153.0,general
4282,4283,84,951,306,2,credit_card,2017-03-20 10:52:17.879,153.0,general
3623,3624,74,999,306,2,debit,2017-03-24 10:48:55.360,153.0,general
3610,3611,30,857,306,2,cash,2017-03-02 23:38:05.847,153.0,general
1053,1054,96,997,306,2,debit,2017-03-18 22:36:10.509,153.0,general
2473,2474,84,768,306,2,credit_card,2017-03-22 13:31:45.376,153.0,general
4027,4028,84,972,306,2,credit_card,2017-03-16 07:03:13.170,153.0,general
761,762,30,720,306,2,debit,2017-03-24 12:13:34.532,153.0,general
741,742,96,933,306,2,cash,2017-03-05 13:49:02.163,153.0,general
3503,3504,15,810,306,2,cash,2017-03-24 16:05:17.953,153.0,general
3319,3320,30,835,306,2,cash,2017-03-16 07:14:42.096,153.0,general
1422,1423,30,965,306,2,debit,2017-03-12 01:53:17.325,153.0,general
3330,3331,96,702,306,2,credit_card,2017-03-17 18:44:34.480,153.0,general
217,218,15,960,306,2,credit_card,2017-03-27 10:44:21.962,153.0,general
3436,3437,84,768,306,2,credit_card,2017-03-15 15:10:15.064,153.0,general
4703,4704,30,936,306,2,debit,2017-03-29 22:44:49.010,153.0,general
689,690,30,979,306,2,cash,2017-03-02 12:43:39.409,153.0,general
1569,1570,96,755,306,2,cash,2017-03-11 01:00:37.225,153.0,general
4700,4701,84,825,306,2,debit,2017-03-07 07:18:50.214,153.0,general
3566,3567,30,761,306,2,cash,2017-03-02 03:25:27.351,153.0,general
1393,1394,84,858,306,2,debit,2017-03-20 02:54:40.160,153.0,general
1433,1434,15,966,306,2,credit_card,2017-03-27 20:46:51.328,153.0,general
2093,2094,96,885,306,2,debit,2017-03-23 00:29:28.816,153.0,general
2562,2563,74,709,306,2,debit,2017-03-16 14:18:10.740,153.0,general
1621,1622,30,797,306,2,credit_card,2017-03-18 01:14:32.942,153.0,general
250,251,96,932,306,2,credit_card,2017-03-14 05:28:20.975,153.0,general
2213,2214,30,975,306,2,cash,2017-03-17 11:00:09.763,153.0,general
4470,4471,65,822,308,2,debit,2017-03-27 00:06:32.273,154.0,general
2417,2418,65,934,308,2,cash,2017-03-07 23:55:24.404,154.0,general
693,694,65,918,308,2,debit,2017-03-15 14:57:04.845,154.0,general
4627,4628,65,912,308,2,credit_card,2017-03-02 17:12:28.781,154.0,general
1694,1695,65,749,308,2,cash,2017-03-03 12:50:19.052,154.0,general
1614,1615,65,753,308,2,credit_card,2017-03-18 01:40:23.742,154.0,general
1373,1374,65,880,308,2,debit,2017-03-21 04:44:13.995,154.0,general
3356,3357,65,954,308,2,cash,2017-03-22 03:52:27.558,154.0,general
712,713,65,991,308,2,cash,2017-03-10 09:32:53.272,154.0,general
2475,2476,65,787,308,2,credit_card,2017-03-17 09:09:31.696,154.0,general
3413,3414,65,739,308,2,credit_card,2017-03-09 07:55:19.251,154.0,general
3338,3339,65,986,308,2,cash,2017-03-17 13:23:26.061,154.0,general
4218,4219,65,853,308,2,credit_card,2017-03-17 11:31:50.607,154.0,general
1963,1964,65,952,308,2,credit_card,2017-03-23 10:39:38.546,154.0,general
602,603,65,862,308,2,cash,2017-03-11 23:58:27.262,154.0,general
2894,2895,65,923,308,2,cash,2017-03-28 14:40:14.381,154.0,general
1160,1161,65,701,308,2,credit_card,2017-03-09 20:33:42.797,154.0,general
2624,2625,65,718,308,2,cash,2017-03-15 11:18:34.607,154.0,general
1396,1397,65,853,308,2,cash,2017-03-02 19:32:41.241,154.0,general
2211,2212,65,767,308,2,cash,2017-03-26 11:13:12.141,154.0,general
494,495,65,796,308,2,credit_card,2017-03-13 13:47:45.160,154.0,general
4132,4133,76,979,310,2,credit_card,2017-03-08 23:57:47.440,155.0,general
4084,4085,76,983,310,2,cash,2017-03-25 13:23:34.581,155.0,general
2643,2644,76,881,310,2,credit_card,2017-03-02 03:22:52.751,155.0,general
1145,1146,76,925,310,2,cash,2017-03-10 11:40:00.786,155.0,general
4334,4335,76,845,310,2,credit_card,2017-03-11 17:02:15.151,155.0,general
252,253,76,746,310,2,cash,2017-03-06 15:21:58.334,155.0,general
2529,2530,76,950,310,2,credit_card,2017-03-17 20:43:58.921,155.0,general
3048,3049,76,891,310,2,debit,2017-03-07 01:56:49.213,155.0,general
943,944,76,940,310,2,debit,2017-03-26 20:47:18.187,155.0,general
30,31,76,857,310,2,cash,2017-03-23 21:34:38.906,155.0,general
4491,4492,76,811,310,2,credit_card,2017-03-03 15:29:58.672,155.0,general
3230,3231,76,753,310,2,credit_card,2017-03-05 06:19:42.637,155.0,general
311,312,76,836,310,2,debit,2017-03-22 09:16:38.757,155.0,general
3504,3505,76,728,310,2,credit_card,2017-03-03 11:38:28.089,155.0,general
1014,1015,76,809,310,2,cash,2017-03-04 01:14:49.184,155.0,general
4370,4371,76,749,310,2,credit_card,2017-03-01 03:48:04.916,155.0,general
2129,2130,76,845,310,2,cash,2017-03-19 16:17:04.535,155.0,general
1309,1310,23,940,312,2,debit,2017-03-08 02:51:24.655,156.0,general
740,741,23,921,312,2,debit,2017-03-13 18:54:21.344,156.0,general
1790,1791,16,941,312,2,debit,2017-03-03 11:27:02.366,156.0,general
2753,2754,23,913,312,2,debit,2017-03-23 00:37:52.813,156.0,general
4938,4939,77,847,312,2,credit_card,2017-03-01 11:32:32.952,156.0,general
2001,2002,77,998,312,2,cash,2017-03-28 09:56:21.579,156.0,general
2209,2210,77,812,312,2,credit_card,2017-03-03 09:22:24.812,156.0,general
2303,2304,77,739,312,2,cash,2017-03-26 01:45:04.840,156.0,general
4095,4096,18,934,312,2,cash,2017-03-20 02:46:24.101,156.0,general
1434,1435,23,861,312,2,cash,2017-03-27 23:03:22.072,156.0,general
4386,4387,16,916,312,2,credit_card,2017-03-24 11:14:55.875,156.0,general
127,128,77,817,312,2,credit_card,2017-03-05 18:46:25.200,156.0,general
1421,1422,77,975,312,2,debit,2017-03-13 16:38:07.953,156.0,general
2293,2294,23,864,312,2,cash,2017-03-25 10:51:37.369,156.0,general
519,520,16,961,312,2,debit,2017-03-15 11:39:07.088,156.0,general
4686,4687,23,980,312,2,cash,2017-03-14 02:57:20.592,156.0,general
418,419,77,838,312,2,debit,2017-03-05 14:02:16.034,156.0,general
3696,3697,23,930,312,2,credit_card,2017-03-07 00:51:27.067,156.0,general
3627,3628,16,860,312,2,debit,2017-03-22 20:07:42.262,156.0,general
1771,1772,23,825,312,2,cash,2017-03-26 05:54:46.176,156.0,general
641,642,16,947,312,2,debit,2017-03-08 06:42:47.052,156.0,general
1493,1494,18,796,312,2,cash,2017-03-18 02:41:26.880,156.0,general
4828,4829,18,903,312,2,debit,2017-03-11 13:41:58.316,156.0,general
2990,2991,77,858,312,2,credit_card,2017-03-23 19:32:24.128,156.0,general
1716,1717,18,858,312,2,credit_card,2017-03-16 02:00:33.117,156.0,general
4783,4784,18,875,312,2,cash,2017-03-28 22:07:00.975,156.0,general
4790,4791,18,734,312,2,credit_card,2017-03-26 06:36:34.286,156.0,general
4789,4790,23,744,312,2,credit_card,2017-03-05 11:29:07.213,156.0,general
1317,1318,18,852,312,2,cash,2017-03-23 08:41:13.466,156.0,general
3698,3699,23,872,312,2,cash,2017-03-12 04:55:30.221,156.0,general
747,748,23,786,312,2,credit_card,2017-03-04 11:23:21.147,156.0,general
2299,2300,23,967,312,2,cash,2017-03-14 16:51:41.889,156.0,general
3235,3236,23,987,312,2,credit_card,2017-03-11 16:05:48.271,156.0,general
2869,2870,77,705,312,2,cash,2017-03-26 19:59:03.278,156.0,general
2215,2216,77,976,312,2,cash,2017-03-05 07:16:11.360,156.0,general
3264,3265,16,739,312,2,debit,2017-03-28 07:54:39.849,156.0,general
781,782,77,727,312,2,credit_card,2017-03-21 16:52:30.743,156.0,general
4806,4807,77,809,312,2,cash,2017-03-02 11:37:39.338,156.0,general
3304,3305,16,712,312,2,debit,2017-03-15 03:50:15.416,156.0,general
1616,1617,23,971,312,2,debit,2017-03-08 11:46:44.419,156.0,general
1582,1583,23,814,312,2,credit_card,2017-03-21 09:12:55.198,156.0,general
3350,3351,16,744,312,2,debit,2017-03-26 05:13:36.557,156.0,general
4325,4326,77,907,312,2,credit_card,2017-03-20 09:41:36.848,156.0,general
1135,1136,16,727,312,2,debit,2017-03-05 00:41:37.424,156.0,general
1525,1526,16,943,312,2,debit,2017-03-23 22:01:20.831,156.0,general
3100,3101,77,938,312,2,cash,2017-03-12 03:40:34.810,156.0,general
3397,3398,18,728,312,2,debit,2017-03-13 23:18:04.010,156.0,general
3415,3416,77,911,312,2,cash,2017-03-09 15:59:39.779,156.0,general
4211,4212,77,845,312,2,debit,2017-03-07 14:49:29.752,156.0,general
1553,1554,18,735,312,2,cash,2017-03-06 19:58:54.046,156.0,general
3009,3010,23,843,312,2,credit_card,2017-03-05 04:08:04.689,156.0,general
1244,1245,23,999,312,2,debit,2017-03-17 11:37:48.603,156.0,general
1015,1016,23,871,312,2,cash,2017-03-02 22:00:10.335,156.0,general
4604,4605,16,952,312,2,debit,2017-03-15 01:36:07.256,156.0,general
2907,2908,77,834,312,2,debit,2017-03-07 15:50:48.308,156.0,general
4623,4624,18,726,312,2,cash,2017-03-19 15:09:35.517,156.0,general
3043,3044,77,886,312,2,cash,2017-03-27 09:57:15.387,156.0,general
539,540,23,950,312,2,debit,2017-03-20 21:20:32.426,156.0,general
2163,2164,23,759,312,2,debit,2017-03-23 09:56:34.942,156.0,general
465,466,23,952,312,2,credit_card,2017-03-21 23:43:27.230,156.0,general
2602,2603,18,809,312,2,debit,2017-03-21 09:23:03.207,156.0,general
2506,2507,18,958,312,2,credit_card,2017-03-16 17:45:20.049,156.0,general
913,914,18,822,312,2,cash,2017-03-02 11:36:51.019,156.0,general
4620,4621,16,826,312,2,debit,2017-03-17 18:31:00.563,156.0,general
1202,1203,18,914,312,2,credit_card,2017-03-01 21:04:13.328,156.0,general
635,636,23,904,312,2,cash,2017-03-20 02:39:44.894,156.0,general
1200,1201,77,992,312,2,credit_card,2017-03-24 15:38:51.455,156.0,general
4299,4300,18,832,312,2,credit_card,2017-03-29 20:39:38.335,156.0,general
2351,2352,23,703,312,2,cash,2017-03-16 13:53:20.645,156.0,general
4635,4636,16,968,312,2,debit,2017-03-04 06:58:14.250,156.0,general
2783,2784,77,992,312,2,credit_card,2017-03-19 21:27:00.407,156.0,general
2315,2316,77,769,312,2,debit,2017-03-01 02:47:03.776,156.0,general
3922,3923,18,735,312,2,cash,2017-03-21 06:06:38.432,156.0,general
2796,2797,16,959,312,2,debit,2017-03-10 10:57:51.411,156.0,general
4345,4346,23,912,312,2,credit_card,2017-03-20 20:57:57.473,156.0,general
41,42,1,847,316,2,debit,2017-03-20 14:58:02.406,158.0,general
2109,2110,61,811,316,2,debit,2017-03-04 12:53:32.004,158.0,general
3256,3257,61,713,316,2,cash,2017-03-11 02:06:03.794,158.0,general
982,983,61,770,316,2,credit_card,2017-03-03 23:40:39.540,158.0,general
1290,1291,1,711,316,2,cash,2017-03-07 20:01:45.054,158.0,general
1020,1021,1,715,316,2,debit,2017-03-08 10:33:03.660,158.0,general
4139,4140,61,916,316,2,cash,2017-03-19 10:40:39.389,158.0,general
2459,2460,61,953,316,2,debit,2017-03-22 21:05:12.237,158.0,general
4982,4983,1,906,316,2,credit_card,2017-03-26 15:57:18.296,158.0,general
4515,4516,1,797,316,2,cash,2017-03-17 16:43:51.449,158.0,general
2948,2949,1,836,316,2,credit_card,2017-03-20 07:11:17.419,158.0,general
1738,1739,61,988,316,2,debit,2017-03-10 00:51:39.782,158.0,general
2578,2579,61,994,316,2,cash,2017-03-03 09:56:51.083,158.0,general
3276,3277,1,843,316,2,debit,2017-03-30 11:09:58.896,158.0,general
1653,1654,61,799,316,2,credit_card,2017-03-25 11:12:25.810,158.0,general
39,40,61,756,316,2,credit_card,2017-03-07 17:03:28.617,158.0,general
3439,3440,61,835,316,2,credit_card,2017-03-23 17:49:01.907,158.0,general
2587,2588,1,756,316,2,debit,2017-03-30 12:27:18.832,158.0,general
605,606,1,744,316,2,cash,2017-03-20 19:08:23.208,158.0,general
588,589,1,725,316,2,credit_card,2017-03-09 06:58:46.176,158.0,general
512,513,61,798,316,2,debit,2017-03-23 13:56:29.067,158.0,general
3470,3471,1,893,316,2,credit_card,2017-03-11 19:55:27.557,158.0,general
4728,4729,61,977,316,2,credit_card,2017-03-05 05:43:58.150,158.0,general
1325,1326,61,835,316,2,credit_card,2017-03-14 06:57:09.574,158.0,general
3222,3223,61,978,316,2,credit_card,2017-03-08 08:29:05.419,158.0,general
117,118,61,759,316,2,debit,2017-03-29 22:43:35.309,158.0,general
3968,3969,1,788,316,2,credit_card,2017-03-18 12:55:39.642,158.0,general
3985,3986,61,934,316,2,credit_card,2017-03-11 14:29:49.000,158.0,general
4153,4154,1,863,316,2,cash,2017-03-25 22:25:53.704,158.0,general
3316,3317,1,918,316,2,debit,2017-03-15 07:44:37.085,158.0,general
1190,1191,1,734,316,2,debit,2017-03-03 03:40:14.564,158.0,general
728,729,1,847,316,2,debit,2017-03-20 22:34:01.648,158.0,general
1424,1425,61,744,316,2,cash,2017-03-15 10:49:40.670,158.0,general
932,933,1,805,316,2,debit,2017-03-14 17:37:33.405,158.0,general
2225,2226,1,811,316,2,debit,2017-03-08 22:09:44.252,158.0,general
388,389,1,713,316,2,cash,2017-03-12 22:22:49.457,158.0,general
35,36,61,781,316,2,cash,2017-03-08 15:57:41.959,158.0,general
4678,4679,1,917,316,2,debit,2017-03-17 13:08:10.750,158.0,general
707,708,1,800,316,2,credit_card,2017-03-13 19:55:45.266,158.0,general
4657,4658,1,886,316,2,debit,2017-03-02 19:20:23.838,158.0,general
4908,4909,1,934,316,2,debit,2017-03-07 03:29:46.622,158.0,general
3614,3615,72,915,320,2,credit_card,2017-03-24 00:30:38.253,160.0,general
3108,3109,62,754,320,2,credit_card,2017-03-30 16:24:41.225,160.0,general
449,450,91,841,320,2,credit_card,2017-03-06 13:34:40.084,160.0,general
2953,2954,62,944,320,2,debit,2017-03-25 02:14:16.829,160.0,general
4439,4440,72,908,320,2,credit_card,2017-03-06 04:32:53.687,160.0,general
2084,2085,72,996,320,2,credit_card,2017-03-29 05:48:34.798,160.0,general
4953,4954,13,956,320,2,cash,2017-03-03 11:56:44.361,160.0,general
1068,1069,91,840,320,2,cash,2017-03-05 23:51:58.118,160.0,general
4471,4472,62,842,320,2,credit_card,2017-03-27 21:01:29.828,160.0,general
1040,1041,62,758,320,2,debit,2017-03-19 05:24:21.725,160.0,general
3253,3254,91,901,320,2,cash,2017-03-22 02:01:52.448,160.0,general
2216,2217,91,741,320,2,cash,2017-03-21 08:46:34.165,160.0,general
3259,3260,13,736,320,2,cash,2017-03-30 06:21:47.931,160.0,general
3218,3219,72,840,320,2,cash,2017-03-01 21:17:19.309,160.0,general
4400,4401,91,760,320,2,credit_card,2017-03-12 02:11:06.921,160.0,general
1715,1716,13,786,320,2,credit_card,2017-03-13 13:50:16.378,160.0,general
2145,2146,13,969,320,2,debit,2017-03-22 13:49:17.756,160.0,general
2516,2517,13,970,320,2,debit,2017-03-21 23:43:23.277,160.0,general
1351,1352,72,757,320,2,cash,2017-03-15 15:38:09.611,160.0,general
4245,4246,62,918,320,2,debit,2017-03-10 00:39:49.893,160.0,general
453,454,91,920,320,2,cash,2017-03-30 19:38:59.013,160.0,general
4791,4792,13,983,320,2,cash,2017-03-28 23:05:38.662,160.0,general
1331,1332,13,788,320,2,credit_card,2017-03-10 06:28:36.361,160.0,general
1048,1049,91,889,320,2,debit,2017-03-01 13:42:23.575,160.0,general
4787,4788,62,794,320,2,debit,2017-03-16 22:08:50.057,160.0,general
3207,3208,13,836,320,2,credit_card,2017-03-21 18:08:08.884,160.0,general
3143,3144,72,872,320,2,cash,2017-03-11 02:56:54.082,160.0,general
1947,1948,13,881,320,2,credit_card,2017-03-18 15:51:52.496,160.0,general
3902,3903,91,921,320,2,debit,2017-03-13 12:59:41.662,160.0,general
797,798,13,929,320,2,debit,2017-03-06 01:00:20.033,160.0,general
3778,3779,62,764,320,2,cash,2017-03-17 08:37:09.052,160.0,general
2438,2439,13,891,320,2,debit,2017-03-27 09:13:10.866,160.0,general
2575,2576,91,887,320,2,credit_card,2017-03-10 15:40:00.378,160.0,general
2721,2722,72,922,320,2,debit,2017-03-20 21:31:52.724,160.0,general
3204,3205,62,917,320,2,debit,2017-03-05 15:32:14.920,160.0,general
767,768,91,778,320,2,debit,2017-03-26 02:41:41.663,160.0,general
105,106,13,746,320,2,cash,2017-03-16 15:04:15.429,160.0,general
900,901,62,968,320,2,debit,2017-03-09 13:44:57.910,160.0,general
1022,1023,13,970,320,2,cash,2017-03-21 21:40:11.567,160.0,general
2888,2889,91,837,320,2,debit,2017-03-30 05:24:22.759,160.0,general
1522,1523,91,761,320,2,debit,2017-03-27 12:22:48.355,160.0,general
656,657,62,966,320,2,credit_card,2017-03-25 00:37:35.565,160.0,general
1924,1925,13,976,320,2,cash,2017-03-17 03:52:20.994,160.0,general
2002,2003,13,922,320,2,debit,2017-03-08 09:12:24.976,160.0,general
864,865,13,919,320,2,cash,2017-03-13 13:33:23.818,160.0,general
4224,4225,62,930,320,2,debit,2017-03-17 03:03:33.392,160.0,general
2480,2481,72,861,320,2,debit,2017-03-08 03:12:50.605,160.0,general
3475,3476,13,959,320,2,debit,2017-03-15 14:23:52.974,160.0,general
1149,1150,13,722,320,2,debit,2017-03-20 11:30:34.982,160.0,general
3457,3458,62,812,320,2,debit,2017-03-21 21:05:57.256,160.0,general
4588,4589,72,879,320,2,cash,2017-03-24 16:16:28.063,160.0,general
2896,2897,13,950,320,2,cash,2017-03-24 21:08:48.308,160.0,general
3054,3055,13,862,320,2,cash,2017-03-11 15:08:28.763,160.0,general
2534,2535,13,848,320,2,credit_card,2017-03-14 07:00:24.379,160.0,general
4243,4244,91,712,320,2,credit_card,2017-03-27 17:39:22.013,160.0,general
4961,4962,72,930,320,2,cash,2017-03-20 17:59:37.686,160.0,general
1323,1324,91,788,320,2,credit_card,2017-03-29 11:22:35.840,160.0,general
840,841,91,952,320,2,cash,2017-03-16 06:12:40.730,160.0,general
1573,1574,13,787,320,2,debit,2017-03-13 07:10:52.267,160.0,general
1568,1569,91,866,320,2,credit_card,2017-03-08 03:18:48.585,160.0,general
821,822,91,811,320,2,debit,2017-03-07 02:36:28.929,160.0,general
4265,4266,13,827,320,2,credit_card,2017-03-26 23:21:37.849,160.0,general
944,945,13,816,320,2,cash,2017-03-22 06:54:24.048,160.0,general
4157,4158,91,768,320,2,credit_card,2017-03-30 15:38:29.684,160.0,general
4343,4344,13,789,320,2,credit_card,2017-03-13 09:17:26.113,160.0,general
733,734,91,774,320,2,cash,2017-03-10 20:22:23.288,160.0,general
4143,4144,72,875,320,2,debit,2017-03-18 09:05:21.089,160.0,general
3762,3763,72,750,320,2,credit_card,2017-03-14 12:07:42.932,160.0,general
4277,4278,72,955,320,2,cash,2017-03-26 20:45:04.666,160.0,general
3771,3772,72,985,320,2,credit_card,2017-03-08 19:02:39.506,160.0,general
750,751,72,704,320,2,credit_card,2017-03-17 22:02:11.931,160.0,general
1586,1587,91,968,320,2,credit_card,2017-03-29 16:39:38.925,160.0,general
